price;host_since;neighbourhood_cleansed;city;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;cleaning_fee;guests_included;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;calculated_host_listings_count;apartment;house;private_room;shared_room;strict_cancel;flexible_cancel;moderate_cancel
299.0;4128.0;1;1;4.0;2.0;2.0;2.0;1;14;150.0;1.0;3.0;1125.0;3.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
110.0;2536.0;1;1;3.0;1.0;1.0;1.0;1;8;20.0;1.0;2.0;7.0;8.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
139.0;2965.0;1;1;3.0;1.0;1.0;1.0;1;16;173.9625215685898;1.0;3.0;365.0;20.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
75.0;1896.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
223.0;2010.0;1;1;8.0;2.5;3.0;4.0;1;17;100.0;5.67211876497981;2.0;1125.0;7.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
450.0;1863.0;1;1;4.0;2.0;2.0;2.0;1;17;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
195.0;1948.0;1;1;8.0;2.5;2.0;5.0;1;17;75.0;4.0;2.0;1125.0;2.0;0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
65.0;1945.0;1;1;3.0;1.0;1.0;1.0;1;14;0.0;1.0;4.0;1125.0;3.0;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
100.0;2641.0;1;1;3.0;1.0;1.0;2.0;1;12;0.0;1.0;2.0;12.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
59.0;2651.0;1;1;2.0;1.0;1.0;1.0;1;8;10.0;1.0;1.0;1125.0;1.0;0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
100.0;2333.0;1;1;2.0;2.5;1.0;1.0;0;15;0.0;1.0;1.0;4.0;1.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
86.0;2745.0;1;1;4.0;1.0;1.0;2.0;1;14;10.0;2.0;2.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
60.0;2007.0;0;1;3.0;1.0;1.0;1.0;1;6;0.0;2.0;1.0;1125.0;6.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
125.0;3446.0;1;1;4.0;1.0;1.0;1.0;1;12;0.0;2.0;2.0;365.0;27.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
99.0;2071.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;2.0;1.0;1125.0;1.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
250.0;2185.0;1;1;6.0;1.5;3.0;3.0;1;13;100.0;1.0;2.0;1125.0;11.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
175.0;2597.0;1;1;2.0;1.0;0.0;1.0;1;19;10.0;1.0;1.0;7.0;6.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
225.0;2632.0;1;0;6.0;1.5;2.0;3.0;1;9;0.0;4.0;3.0;90.0;18.0;1;21.770801073508288;0.0;1.0;0.0;0.0;1.0;0.0;0.0
139.0;2377.0;0;1;2.0;1.0;0.0;1.0;1;9;25.0;2.0;2.0;5.0;12.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
40.0;2897.0;0;0;4.0;1.0;2.0;2.0;1;8;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
109.0;2751.0;1;1;4.0;1.0;1.0;2.0;1;16;49.0;2.0;2.0;29.0;15.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
75.0;4354.0;0;1;3.0;1.0;1.0;1.0;0;11;0.0;1.0;2.0;90.0;25.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
290.0;4358.0;1;1;7.0;1.5;3.0;4.0;1;17;100.0;5.0;2.0;90.0;36.0;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
50.0;2357.0;1;1;2.0;1.0;1.0;1.0;1;16;25.0;2.0;13.99614170525171;160.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
175.0;2042.0;1;1;6.0;1.0;2.0;3.0;0;15;150.0;4.0;3.0;1125.0;5.0;0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
164.0;2763.0;1;1;6.0;2.0;2.0;3.0;1;12;40.0;1.0;1.0;27.0;0.0;1;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
345.0;2359.0;1;1;6.0;2.0;3.0;4.0;1;18;0.0;1.0;3.0;9.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
65.0;2582.0;1;1;3.0;1.0;0.0;1.0;1;14;25.0;4.0;2.0;7.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
120.0;2332.0;1;1;2.0;1.0;0.0;1.0;1;14;60.0;1.0;1.0;1125.0;6.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
90.0;2358.0;1;1;2.0;1.0;1.0;1.0;1;15;30.0;1.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
85.0;3176.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;2.0;2.0;30.0;9.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
150.0;2593.0;1;1;4.0;2.0;2.0;2.0;1;11;0.0;1.0;3.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
159.0;4068.0;1;1;6.0;1.0;2.0;2.0;1;13;115.0;4.0;3.0;1125.0;2.0;1;21.770801073508288;1.0;0.0;0.0;0.0;0.0;1.0;0.0
220.0;3367.0;1;1;3.0;1.0;1.0;1.0;1;15;25.0;1.0;1.0;10.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
95.0;3665.0;1;1;2.0;1.0;1.0;1.0;1;15;50.0;1.0;1.0;93.0;61.0;0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
120.0;2552.0;1;1;2.0;1.0;1.0;1.0;1;16;30.0;0.0;2.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
65.0;3264.0;1;1;2.0;1.0;1.0;1.0;1;16;0.0;2.0;1.0;1125.0;8.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
100.0;1959.0;1;1;2.0;1.0;0.0;1.0;1;17;0.0;1.0;1.0;1125.0;1.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
85.0;2022.0;1;1;4.0;1.0;1.0;2.0;1;11;50.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
200.0;1886.0;1;1;6.0;1.0;2.0;2.0;1;12;25.0;4.0;1.0;1125.0;0.0;1;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
299.0;4128.0;1;1;4.0;2.0;2.0;2.0;1;13;0.0;1.0;3.0;730.0;7.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
65.0;1945.0;1;1;1.0;1.0;1.0;2.0;1;14;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
100.0;2847.0;1;1;2.0;1.0;1.0;1.0;1;4;0.0;1.0;2.0;2.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
170.0;2715.0;1;1;2.0;1.0;1.0;1.0;1;18;0.0;1.0;1.0;10.0;18.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
90.0;1866.0;1;1;2.0;1.0;1.0;1.0;1;15;0.0;1.0;3.0;1125.0;0.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
89.0;2979.0;1;1;2.0;1.0;1.0;1.0;1;16;40.0;1.0;4.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
205.0;3097.0;0;1;2.0;1.0;1.0;1.0;1;13;85.0;1.0;1.0;10.0;13.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
98.0;2242.0;1;1;4.0;1.0;1.0;1.0;1;11;30.0;1.0;2.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
150.0;2457.0;1;1;2.0;1.0;0.0;1.0;1;10;40.0;1.0;2.0;365.0;73.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
98.0;2487.0;1;1;4.0;1.0;1.0;2.0;1;15;15.0;2.0;1.0;1125.0;4.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
289.0;4128.0;1;1;3.0;1.0;1.0;1.0;1;8;0.0;1.0;4.0;1125.0;0.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
95.0;3143.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
89.0;2639.0;1;1;4.0;1.5;1.0;2.0;1;12;155.0;2.0;3.0;1125.0;14.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
109.0;1942.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;2.0;1.0;5.0;7.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
140.0;2513.0;1;1;3.0;1.0;1.0;1.0;1;13;0.0;1.0;3.0;1125.0;4.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
125.0;2905.0;0;1;2.0;1.0;1.0;1.0;1;14;50.0;1.0;1.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
46.0;3074.0;0;1;2.0;1.0;1.0;1.0;1;17;15.0;1.0;2.0;100.0;4.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
150.0;4195.0;1;1;5.0;1.0;1.0;2.0;1;17;70.0;1.0;3.0;14.0;18.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
72.0;3623.0;1;1;1.0;1.0;1.0;1.0;1;11;10.0;1.0;3.0;70.0;105.76055258877258;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
94.0;2405.0;0;1;3.0;1.0;0.0;2.0;1;16;0.0;0.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;3288.0;1;1;3.0;1.0;1.0;1.0;1;12;30.0;1.0;2.0;1125.0;22.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
79.0;2607.0;1;1;1.0;1.0;1.0;1.0;1;13;25.0;1.0;3.0;28.0;1.0;1;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
70.0;2173.0;1;1;2.0;1.0;1.0;1.0;1;10;20.0;4.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
125.0;2527.0;1;1;4.0;1.0;1.0;2.0;1;11;95.0;2.0;3.0;180.0;0.0;1;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
120.0;2372.0;0;1;3.0;1.0;1.0;1.0;1;14;0.0;1.0;3.0;14.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
329.0;3509.0;1;1;5.0;2.0;2.0;3.0;1;19;75.0;1.0;1.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
139.0;2295.0;1;1;2.0;1.0;1.0;1.0;1;19;50.0;1.0;5.0;1125.0;6.0;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
270.0;2168.0;1;1;6.0;1.5;3.0;5.0;1;17;0.0;1.0;2.0;1125.0;13.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
99.0;2948.0;0;0;2.0;1.0;0.0;1.0;1;17;125.0;1.0;7.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
89.0;2858.0;1;1;1.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;90.0;8.0;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
250.0;2015.0;0;1;4.0;2.0;2.0;2.0;1;18;100.0;3.0;2.0;4.0;0.0;1;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
116.0;2283.0;1;1;1.0;1.0;0.0;1.0;1;12;0.0;1.0;1.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
47.0;2148.0;0;0;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;12.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
60.0;2246.0;0;1;2.0;2.0;1.0;1.0;1;15;15.0;1.0;1.0;1125.0;36.0;0;6.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
160.0;2325.0;0;1;4.0;1.0;2.0;2.0;1;13;25.0;4.0;1.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
85.0;3053.0;0;1;2.0;1.0;1.0;1.0;1;16;50.0;1.0;3.0;1125.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
65.0;2565.0;1;1;2.0;1.0;1.0;1.0;0;16;50.0;1.0;2.0;1125.0;8.0;0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
135.0;2984.0;1;1;4.0;1.0;1.0;2.0;1;12;75.0;1.0;2.0;1125.0;64.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
105.0;2062.0;0;1;3.0;1.0;1.0;1.0;1;13;50.0;2.0;1.0;1125.0;7.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
592.6665746719657;2183.0;1;1;9.29452931850152;3.013746803499;3.7347608535457617;5.256614162315398;1;16;173.9625215685898;5.67211876497981;3.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
128.0;1918.0;1;1;2.0;1.0;0.0;1.0;1;14;55.0;1.0;1.0;1125.0;7.0;0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
25.0;2202.0;1;1;1.0;1.0;1.0;1.0;0;7;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
180.0;2871.0;1;1;5.0;1.0;2.0;5.0;1;10;75.0;1.0;3.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
55.0;2376.0;0;1;1.0;1.0;1.0;1.0;1;16;15.0;1.0;1.0;1125.0;7.0;1;4.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
49.0;1949.0;0;1;2.0;1.0;1.0;1.0;0;11;25.0;1.0;1.0;1125.0;11.0;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
109.0;1933.0;1;1;4.0;1.0;0.0;1.0;1;15;0.0;1.0;2.0;1125.0;5.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
70.0;2471.0;0;1;2.0;1.0;1.0;1.0;1;15;20.0;1.0;1.0;32.0;36.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
74.0;2547.0;1;1;1.0;1.5;1.0;1.0;1;12;0.0;1.0;3.0;10.0;7.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
249.0;1893.0;1;1;4.0;2.0;2.0;1.0;1;17;50.0;2.0;1.0;1125.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
68.0;2806.0;1;1;1.0;1.5;1.0;1.0;1;14;15.0;1.0;1.0;1125.0;27.0;1;4.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
150.0;1963.0;1;1;4.0;1.5;2.0;2.0;1;19;75.0;4.0;1.0;1125.0;7.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
130.0;2060.0;1;1;1.0;1.0;1.0;1.0;0;16;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
155.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;8;150.0;1.0;4.0;1125.0;4.0;1;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
31.0;2014.0;1;1;1.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;6.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
90.0;2835.0;1;1;1.0;1.0;1.0;1.0;1;15;50.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
109.0;4181.0;0;1;5.0;1.0;1.0;2.0;1;11;45.0;2.0;2.0;365.0;28.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
80.0;1909.0;1;1;1.0;0.0;1.0;1.0;1;13;0.0;0.0;4.0;1125.0;0.0;1;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
105.0;3332.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;2.0;1.0;365.0;105.76055258877258;1;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
550.0;2289.0;1;1;4.0;1.5;1.0;1.0;1;0;0.0;1.0;1.0;1.0;0.0;1;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
40.0;1900.0;1;1;2.0;1.0;1.0;1.0;0;9;25.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
59.0;2124.0;0;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;2.0;11.0;66.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
95.0;2156.0;0;1;4.0;1.0;2.0;2.0;1;17;35.0;2.0;1.0;1125.0;3.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
324.0;2571.0;1;1;5.0;2.0;2.0;3.0;1;19;100.0;1.0;3.0;1125.0;5.0;1;19.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
134.0;2555.0;1;1;3.0;1.0;1.0;2.0;1;13;50.0;1.0;7.0;14.0;0.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
329.0;2639.0;1;1;8.0;2.0;2.0;4.0;1;14;159.0;5.67211876497981;3.0;1125.0;11.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
80.0;1972.0;1;1;2.0;1.0;1.0;2.0;1;10;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
130.0;1985.0;1;1;3.0;1.0;0.0;1.0;1;14;25.0;1.0;1.0;5.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
25.0;2427.0;1;1;2.0;1.0;1.0;1.0;0;10;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
89.0;3221.0;1;1;2.0;1.0;1.0;2.0;1;13;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
149.0;1899.0;1;1;4.0;1.0;1.0;2.0;1;14;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
95.0;3115.0;1;1;2.0;1.0;1.0;1.0;1;15;16.0;1.0;2.0;8.0;69.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
120.0;1982.0;0;1;2.0;1.0;0.0;1.0;1;15;60.0;1.0;2.0;7.0;9.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;2340.0;1;1;2.0;1.0;0.0;1.0;1;13;0.0;1.0;1.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
329.0;2323.0;1;1;5.0;3.0;3.0;2.0;1;12;50.0;1.0;1.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
49.0;2322.0;0;1;4.0;1.0;1.0;4.0;1;11;5.0;1.0;1.0;1125.0;11.0;1;4.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
93.0;3018.0;1;1;4.0;1.0;1.0;2.0;1;13;50.0;3.0;1.0;7.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
234.0;2039.0;1;1;3.0;1.0;1.0;1.0;1;15;100.0;1.0;3.0;1125.0;0.0;1;16.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
55.0;2246.0;0;1;2.0;1.0;1.0;1.0;1;12;15.0;0.0;2.0;1125.0;67.0;0;6.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
110.0;2849.0;1;1;4.0;1.0;1.0;1.0;1;8;60.0;2.0;2.0;2.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
418.0;1947.0;1;1;9.0;2.0;3.0;3.0;1;14;70.0;1.0;3.0;6.0;0.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
110.0;1874.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;2.0;1125.0;0.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
85.0;1995.0;0;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;2.0;30.0;15.0;1;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
200.0;2710.0;1;1;4.0;1.0;1.0;3.0;1;7;75.0;4.0;1.0;1125.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
300.0;2240.0;1;1;3.0;1.0;1.0;1.0;1;16;150.0;1.0;3.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
107.0;2277.0;1;1;4.0;1.0;1.0;2.0;1;18;60.0;1.0;3.0;1125.0;3.0;0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
35.0;3813.0;1;1;1.0;1.0;1.0;1.0;1;6;20.0;1.0;1.0;1125.0;8.0;0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
229.0;2571.0;1;1;5.0;2.0;2.0;3.0;1;20;100.0;1.0;3.0;1125.0;0.0;1;19.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
95.0;3402.0;1;1;3.0;1.0;0.0;1.0;1;10;50.0;1.0;3.0;1125.0;11.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
250.0;1860.0;0;1;6.0;3.0;3.7347608535457617;5.256614162315398;1;16;0.0;1.0;6.0;12.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
69.0;1899.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;2.0;1125.0;2.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
72.0;2200.0;1;1;1.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;43.0;1;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
150.0;2439.0;1;1;3.0;1.0;1.0;1.0;1;14;40.0;3.0;2.0;1125.0;5.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;3412.0;1;1;3.0;1.0;1.0;1.0;1;15;100.0;2.0;5.0;30.0;16.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
85.0;3689.0;1;1;2.0;1.0;1.0;2.0;1;15;75.0;1.0;3.0;1200.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
240.0;3278.0;1;1;4.0;3.0;1.0;2.0;1;12;75.0;1.0;3.0;30.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
250.0;3121.0;1;1;4.0;1.0;2.0;2.0;1;10;0.0;1.0;1.0;4.0;2.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
160.0;2656.0;0;0;7.0;2.5;3.0;4.0;1;11;75.0;1.0;2.0;25.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
174.0;2496.0;1;1;3.0;1.0;1.0;1.0;1;15;50.0;3.0;2.0;1125.0;25.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
130.0;2120.0;1;1;4.0;2.0;2.0;2.0;1;15;100.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
70.0;2433.0;0;1;1.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;3.0;1;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
200.0;2909.0;1;1;2.0;1.0;0.0;1.0;1;12;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
140.0;3332.0;0;1;2.0;1.0;1.0;1.0;1;17;72.0;1.0;3.0;10.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
60.0;2700.0;1;1;1.0;1.0;1.0;1.0;1;13;35.0;1.0;2.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
592.6665746719657;2859.0;1;1;6.0;2.5;3.0;3.0;1;18;173.9625215685898;5.67211876497981;3.0;365.0;37.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
49.0;2955.0;0;1;1.0;1.5;1.0;1.0;1;19;15.0;1.0;1.0;1100.0;77.0;0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
132.0;1996.0;1;1;2.0;1.0;1.0;1.0;1;18;95.0;1.0;3.0;1125.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
145.0;2623.0;1;1;2.0;1.0;1.0;1.0;1;16;65.0;2.0;3.0;1125.0;60.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
125.0;2417.0;1;1;2.0;1.0;1.0;1.0;1;8;85.0;1.0;1.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
249.0;2354.0;1;1;5.0;1.5;3.0;3.0;1;12;80.0;1.0;2.0;1125.0;5.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
165.0;2225.0;1;1;1.0;1.0;1.0;1.0;1;17;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
90.0;2623.0;0;1;2.0;1.5;1.0;2.0;1;23;10.0;1.0;2.0;14.0;61.0;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
75.0;1886.0;1;1;2.0;1.0;1.0;1.0;1;12;20.0;2.0;1.0;1125.0;7.0;1;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
119.0;2477.0;0;1;4.0;1.0;1.0;2.0;1;11;0.0;1.0;13.99614170525171;21.0;1.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
259.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;4.0;365.0;3.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
180.0;2352.0;1;1;4.0;1.0;1.0;2.0;1;0;115.0;1.0;1.0;1125.0;0.0;1;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
190.0;2062.0;1;1;4.0;1.0;1.0;2.0;1;17;0.0;1.0;2.0;1125.0;15.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
145.0;2229.0;1;1;2.0;1.0;1.0;1.0;1;13;120.0;2.0;3.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
